Date,Open,High,Low,Close,Adj Close,Volume
2016-01-11,7.400000,7.500000,7.400000,7.450000,7.324901,800
2016-01-12,7.740000,7.740000,7.400000,7.400000,7.275741,300
2016-01-13,7.350000,7.350000,7.350000,7.350000,7.226580,100
2016-01-14,7.350000,7.350000,7.350000,7.350000,7.226580,0
2016-01-15,7.640000,7.640000,7.450000,7.600000,7.472382,1300
2016-01-19,7.600000,7.600000,7.600000,7.600000,7.472382,0
2016-01-20,7.680000,7.680000,7.680000,7.680000,7.551039,300
2016-01-21,7.680000,7.680000,7.680000,7.680000,7.551039,0
2016-01-22,7.550000,7.550000,7.550000,7.550000,7.423222,900
2016-01-25,7.530000,7.600000,7.500000,7.600000,7.472382,1000
2016-01-26,7.610000,7.650000,7.610000,7.650000,7.521543,200
2016-01-27,7.650000,7.650000,7.650000,7.650000,7.521543,0
2016-01-28,7.630000,7.650000,7.610000,7.610000,7.482214,400
2016-01-29,7.580000,7.650000,7.580000,7.650000,7.521543,700
2016-02-01,7.650000,7.650000,7.650000,7.650000,7.521543,1200
2016-02-02,7.760000,7.760000,7.760000,7.760000,7.629695,200
2016-02-03,7.760000,7.760000,7.760000,7.760000,7.629695,0
2016-02-04,7.840000,7.840000,7.840000,7.840000,7.708352,300
2016-02-05,7.560000,7.800000,7.550000,7.800000,7.669024,700
2016-02-08,7.800000,7.800000,7.800000,7.800000,7.669024,400
2016-02-09,7.930000,7.950000,7.650000,7.650000,7.521543,2100
2016-02-10,7.650000,7.650000,7.650000,7.650000,7.521543,0
2016-02-11,7.690000,8.470000,7.690000,8.470000,8.327774,3300
2016-02-12,8.200000,8.220000,8.200000,8.220000,8.081971,400
2016-02-16,8.180000,8.200000,8.050000,8.200000,8.062306,3500
2016-02-17,8.100000,8.100000,8.100000,8.100000,7.963986,1200
2016-02-18,8.100000,8.100000,8.100000,8.100000,7.963986,0
2016-02-19,8.050000,8.050000,8.050000,8.050000,7.914826,300
2016-02-22,8.100000,8.120000,8.100000,8.120000,7.983649,500
2016-02-23,8.120000,8.120000,8.120000,8.120000,7.983649,0
2016-02-24,8.110000,8.120000,8.050000,8.050000,7.914826,1600
2016-02-25,8.050000,8.050000,8.050000,8.050000,7.914826,0
2016-02-26,8.050000,8.050000,8.050000,8.050000,7.914826,0
2016-02-29,8.050000,8.050000,8.050000,8.050000,7.914826,1500
2016-03-01,8.050000,8.050000,8.050000,8.050000,7.914826,0
2016-03-02,8.050000,8.050000,8.050000,8.050000,7.914826,0
2016-03-03,8.050000,8.050000,8.050000,8.050000,7.914826,0
2016-03-04,8.050000,8.050000,8.050000,8.050000,7.914826,400
2016-03-07,8.000000,8.060000,8.000000,8.060000,7.924658,1700
2016-03-08,8.120000,8.120000,8.050000,8.060000,7.924658,1400
2016-03-09,8.060000,8.060000,8.060000,8.060000,7.924658,0
2016-03-10,8.050000,8.050000,8.050000,8.050000,7.914826,500
2016-03-11,8.050000,8.050000,8.050000,8.050000,7.914826,1000
2016-03-14,8.050000,8.050000,8.050000,8.050000,7.914826,0
2016-03-15,8.120000,8.120000,8.100000,8.100000,7.963986,1100
2016-03-16,8.120000,8.120000,8.080000,8.100000,7.963986,1900
2016-03-17,8.120000,8.120000,8.100000,8.110000,7.973817,2100
2016-03-18,8.120000,8.120000,8.050000,8.050000,7.914826,2500
2016-03-21,8.050000,8.060000,8.050000,8.060000,7.924658,2500
2016-03-22,8.100000,8.100000,8.100000,8.100000,7.963986,500
2016-03-23,8.100000,8.100000,8.100000,8.100000,7.963986,0
2016-03-24,8.100000,8.100000,8.100000,8.100000,7.963986,0
2016-03-28,8.100000,8.100000,8.100000,8.100000,7.963986,0
2016-03-29,8.100000,8.100000,8.100000,8.100000,7.963986,0
2016-03-30,8.000000,8.000000,8.000000,8.000000,7.865665,1500
2016-03-31,8.000000,8.020000,8.000000,8.020000,7.885330,400
2016-04-01,8.000000,8.000000,8.000000,8.000000,7.865665,200
2016-04-04,7.920000,7.920000,7.920000,7.920000,7.787008,100
2016-04-05,7.920000,7.920000,7.920000,7.920000,7.787008,0
2016-04-06,7.920000,7.920000,7.920000,7.920000,7.787008,0
2016-04-07,8.080000,8.080000,8.050000,8.050000,7.914826,400
2016-04-08,8.060000,8.060000,8.060000,8.060000,7.924658,200
2016-04-11,8.060000,8.060000,8.050000,8.050000,7.914826,900
2016-04-12,8.050000,8.100000,8.050000,8.090000,7.954154,400
2016-04-13,8.050000,8.100000,8.050000,8.070000,7.934489,1700
2016-04-14,8.070000,8.070000,8.070000,8.070000,7.934489,200
2016-04-15,8.050000,8.060000,8.050000,8.060000,7.924658,1100
2016-04-18,8.100000,8.120000,8.100000,8.120000,7.983649,800
2016-04-19,8.070000,8.070000,8.070000,8.070000,7.934489,200
2016-04-20,7.900000,8.000000,7.900000,8.000000,7.865665,600
2016-04-21,8.050000,8.050000,8.020000,8.020000,7.885330,700
2016-04-22,8.050000,8.050000,8.050000,8.050000,7.914826,300
2016-04-25,8.060000,8.100000,8.060000,8.100000,7.963986,1000
2016-04-26,8.060000,8.060000,8.060000,8.060000,7.924658,500
2016-04-27,8.060000,8.060000,8.060000,8.060000,7.924658,0
2016-04-28,8.060000,8.060000,8.060000,8.060000,7.924658,0
2016-04-29,8.060000,8.060000,8.060000,8.060000,7.924658,0
2016-05-02,8.060000,8.060000,8.060000,8.060000,7.924658,0
2016-05-03,8.060000,8.060000,8.060000,8.060000,7.924658,0
2016-05-04,8.000000,8.000000,8.000000,8.000000,7.865665,300
2016-05-05,8.020000,8.020000,8.000000,8.000000,7.865665,900
2016-05-06,7.800000,8.000000,7.800000,8.000000,7.865665,1500
2016-05-09,8.020000,8.050000,8.000000,8.000000,7.865665,3400
2016-05-10,8.000000,8.000000,8.000000,8.000000,7.865665,300
2016-05-11,8.100000,8.100000,8.100000,8.100000,7.963986,200
2016-05-12,7.920000,8.070000,7.920000,8.070000,7.934489,200
2016-05-13,8.070000,8.070000,8.070000,8.070000,7.934489,0
2016-05-16,8.000000,8.000000,8.000000,8.000000,7.865665,1200
2016-05-17,8.000000,8.010000,8.000000,8.010000,7.875498,300
2016-05-18,7.900000,7.900000,7.900000,7.900000,7.767344,100
2016-05-19,7.970000,7.970000,7.970000,7.970000,7.836169,500
2016-05-20,8.020000,8.020000,7.970000,7.970000,7.836169,300
2016-05-23,7.970000,7.970000,7.970000,7.970000,7.836169,0
2016-05-24,7.970000,8.050000,7.970000,7.970000,7.836169,1400
2016-05-25,8.000000,8.000000,8.000000,8.000000,7.865665,200
2016-05-26,8.050000,8.080000,7.950000,7.950000,7.816504,1300
2016-05-27,7.990000,8.050000,7.990000,8.000000,7.865665,600
2016-05-31,8.000000,8.000000,8.000000,8.000000,7.865665,0
2016-06-01,8.100000,8.690000,8.100000,8.170000,8.032811,6600
2016-06-02,8.170000,8.170000,8.170000,8.170000,8.032811,0
2016-06-03,8.170000,8.170000,8.170000,8.170000,8.032811,0
2016-06-06,7.940000,8.020000,7.910000,7.910000,7.777176,1000
2016-06-07,7.910000,8.080000,7.910000,8.080000,7.944321,800
2016-06-08,8.000000,8.000000,8.000000,8.000000,7.865665,2900
2016-06-09,8.000000,8.000000,8.000000,8.000000,7.865665,800
2016-06-10,8.000000,8.000000,8.000000,8.000000,7.865665,200
2016-06-13,8.000000,8.110000,8.000000,8.110000,7.973817,1000
2016-06-14,8.110000,8.110000,8.110000,8.110000,7.973817,0
2016-06-15,8.000000,8.000000,8.000000,8.000000,7.865665,100
2016-06-16,8.000000,8.000000,8.000000,8.000000,7.865665,0
2016-06-17,8.100000,8.100000,8.100000,8.100000,7.963986,1300
2016-06-20,7.600000,7.790000,7.600000,7.760000,7.629695,700
2016-06-21,7.760000,7.760000,7.760000,7.760000,7.629695,0
2016-06-22,7.880000,7.890000,7.880000,7.880000,7.747680,1300
2016-06-23,7.890000,7.890000,7.880000,7.880000,7.747680,600
2016-06-24,7.880000,7.880000,7.880000,7.880000,7.747680,0
2016-06-27,7.880000,8.020000,7.880000,8.020000,7.885330,800
2016-06-28,8.070000,8.070000,8.000000,8.000000,7.865665,1100
2016-06-29,7.730000,8.050000,7.730000,8.050000,7.914826,700
2016-06-30,7.980000,8.100000,7.940000,8.100000,7.963986,1300
2016-07-01,8.100000,8.100000,8.100000,8.100000,7.963986,0
2016-07-05,8.060000,8.060000,8.060000,8.060000,7.924658,200
2016-07-06,8.100000,8.100000,8.050000,8.060000,7.924658,400
2016-07-07,8.070000,8.070000,8.070000,8.070000,7.934489,200
2016-07-08,8.010000,8.010000,8.010000,8.010000,7.875498,200
2016-07-11,8.020000,8.070000,8.010000,8.070000,7.934489,500
2016-07-12,8.000000,8.010000,8.000000,8.010000,7.875498,800
2016-07-13,8.000000,8.040000,8.000000,8.010000,7.875498,2300
2016-07-14,8.010000,8.010000,8.010000,8.010000,7.875498,100
2016-07-15,8.000000,8.000000,8.000000,8.000000,7.865665,1200
2016-07-18,8.010000,8.020000,8.000000,8.000000,7.865665,1800
2016-07-19,8.020000,8.020000,8.000000,8.000000,7.865665,2400
2016-07-20,8.000000,8.000000,8.000000,8.000000,7.865665,200
2016-07-21,8.000000,8.000000,8.000000,8.000000,7.865665,400
2016-07-22,8.000000,8.080000,8.000000,8.080000,7.944321,300
2016-07-25,8.000000,8.020000,8.000000,8.020000,7.885330,600
2016-07-26,8.000000,8.000000,8.000000,8.000000,7.865665,300
2016-07-27,8.000000,8.030000,8.000000,8.030000,7.895161,700
2016-07-28,8.000000,8.080000,8.000000,8.080000,7.944321,300
2016-07-29,8.080000,8.080000,8.080000,8.080000,7.944321,0
2016-08-01,8.080000,8.080000,8.080000,8.080000,7.944321,0
2016-08-02,8.000000,8.050000,8.000000,8.000000,7.865665,1200
2016-08-03,8.000000,8.000000,8.000000,8.000000,7.865665,0
2016-08-04,8.000000,8.000000,8.000000,8.000000,7.865665,300
2016-08-05,8.000000,8.000000,8.000000,8.000000,7.865665,0
2016-08-08,8.000000,8.000000,8.000000,8.000000,7.865665,0
2016-08-09,8.000000,8.000000,8.000000,8.000000,7.865665,200
2016-08-10,7.900000,7.900000,7.900000,7.900000,7.767344,300
2016-08-11,7.930000,8.060000,7.930000,8.000000,7.865665,1000
2016-08-12,8.000000,8.000000,8.000000,8.000000,7.865665,300
2016-08-15,8.010000,8.010000,8.010000,8.010000,7.875498,100
2016-08-16,8.060000,8.600000,8.000000,8.000000,7.865665,8100
2016-08-17,8.000000,8.010000,7.000000,8.010000,7.875498,11200
2016-08-18,8.000000,8.000000,8.000000,8.000000,7.865665,600
2016-08-19,8.000000,8.000000,8.000000,8.000000,7.865665,600
2016-08-22,8.000000,8.070000,8.000000,8.070000,7.934489,300
2016-08-23,8.050000,8.050000,8.000000,8.000000,7.865665,1400
2016-08-24,8.000000,8.000000,8.000000,8.000000,7.865665,1700
2016-08-25,8.000000,8.070000,8.000000,8.060000,7.924658,500
2016-08-26,8.000000,8.020000,8.000000,8.000000,7.865665,1300
2016-08-29,8.000000,8.000000,8.000000,8.000000,7.865665,100
2016-08-30,8.000000,8.000000,8.000000,8.000000,7.865665,0
2016-08-31,8.000000,8.020000,8.000000,8.000000,7.865665,3500
2016-09-01,8.000000,8.000000,8.000000,8.000000,7.865665,200
2016-09-02,8.000000,8.000000,8.000000,8.000000,7.865665,0
2016-09-06,8.030000,8.050000,8.030000,8.050000,7.914826,400
2016-09-07,8.050000,8.600000,8.050000,8.450000,8.308109,3700
2016-09-08,8.290000,8.740000,8.260000,8.740000,8.593240,1000
2016-09-09,8.550000,8.890000,8.540000,8.890000,8.740721,1800
2016-09-12,8.700000,8.890000,8.700000,8.750000,8.603072,700
2016-09-13,8.690000,8.690000,8.360000,8.360000,8.219620,400
2016-09-14,8.500000,8.590000,8.400000,8.400000,8.258948,1500
2016-09-15,8.220000,8.640000,8.170000,8.170000,8.032811,600
2016-09-16,8.240000,8.480000,8.100000,8.100000,7.963986,4500
2016-09-19,8.160000,8.160000,8.100000,8.100000,7.963986,300
2016-09-20,8.070000,8.080000,8.070000,8.080000,7.944321,600
2016-09-21,8.100000,8.100000,8.100000,8.100000,7.963986,100
2016-09-22,8.110000,8.360000,8.110000,8.240000,8.101635,5300
2016-09-23,8.240000,8.240000,8.240000,8.240000,8.101635,0
2016-09-26,7.850000,8.000000,7.850000,7.900000,7.767344,3100
2016-09-27,7.940000,7.940000,7.940000,7.940000,7.806673,200
2016-09-28,7.940000,7.940000,7.940000,7.940000,7.806673,0
2016-09-29,8.050000,8.090000,7.900000,8.050000,7.914826,4300
2016-09-30,8.050000,8.050000,7.870000,7.870000,7.737848,3100
2016-10-03,7.870000,7.870000,7.850000,7.850000,7.718184,400
2016-10-04,7.930000,8.350000,7.930000,8.030000,7.895161,5500
2016-10-05,8.030000,8.030000,8.030000,8.030000,7.895161,0
2016-10-06,8.310000,8.310000,8.310000,8.310000,8.170461,100
2016-10-07,8.320000,8.320000,8.300000,8.300000,8.160628,600
2016-10-10,8.050000,8.050000,8.050000,8.050000,7.914826,500
2016-10-11,8.000000,8.000000,8.000000,8.000000,7.865665,300
2016-10-12,8.200000,8.200000,8.200000,8.200000,8.062306,300
2016-10-13,8.200000,8.200000,8.200000,8.200000,8.062306,0
2016-10-14,8.190000,8.190000,8.190000,8.190000,8.052474,100
2016-10-17,8.050000,8.060000,8.050000,8.060000,7.924658,300
2016-10-18,8.120000,8.150000,8.120000,8.150000,8.013146,200
2016-10-19,8.050000,8.050000,8.050000,8.050000,7.914826,400
2016-10-20,8.050000,8.060000,8.050000,8.060000,7.924658,200
2016-10-21,8.070000,8.070000,8.070000,8.070000,7.934489,100
2016-10-24,8.060000,8.060000,8.060000,8.060000,7.924658,200
2016-10-25,8.050000,8.050000,8.050000,8.050000,7.914826,200
2016-10-26,8.100000,8.170000,8.040000,8.040000,7.904994,1100
2016-10-27,8.050000,8.120000,8.050000,8.120000,7.983649,600
2016-10-28,8.120000,8.120000,8.120000,8.120000,7.983649,0
2016-10-31,8.120000,8.120000,8.120000,8.120000,7.983649,0
2016-11-01,8.100000,8.100000,8.000000,8.040000,7.904994,1600
2016-11-02,7.950000,8.040000,7.750000,8.010000,7.875498,2500
2016-11-03,7.900000,7.930000,7.900000,7.910000,7.777176,2400
2016-11-04,7.910000,7.910000,7.910000,7.910000,7.777176,0
2016-11-07,8.000000,8.060000,7.800000,7.810000,7.678856,2900
2016-11-08,7.880000,7.880000,7.880000,7.880000,7.747680,100
2016-11-09,7.880000,7.880000,7.880000,7.880000,7.747680,0
2016-11-10,7.830000,7.930000,7.830000,7.930000,7.796841,1000
2016-11-11,7.930000,7.930000,7.930000,7.930000,7.796841,800
2016-11-14,7.950000,8.890000,7.950000,8.890000,8.740721,7500
2016-11-15,8.890000,8.890000,8.890000,8.890000,8.740721,0
2016-11-16,9.030000,9.030000,8.850000,9.000000,8.848874,1400
2016-11-17,9.750000,9.800000,9.450000,9.510000,9.350309,2000
2016-11-18,8.800000,9.750000,8.600000,9.050000,8.898034,12600
2016-11-21,9.280000,9.410000,8.710000,8.710000,8.563743,3000
2016-11-22,8.710000,8.710000,8.710000,8.710000,8.563743,0
2016-11-23,8.710000,8.710000,8.710000,8.710000,8.563743,0
2016-11-25,8.710000,8.710000,8.710000,8.710000,8.563743,0
2016-11-28,8.810000,9.000000,8.810000,9.000000,8.848874,400
2016-11-29,8.800000,8.800000,8.800000,8.800000,8.652232,100
2016-11-30,8.500000,8.500000,8.500000,8.500000,8.357270,400
2016-12-01,8.810000,9.000000,8.810000,9.000000,8.848874,200
2016-12-02,8.200000,9.250000,8.200000,8.450000,8.308109,8200
2016-12-05,8.450000,8.450000,8.450000,8.450000,8.308109,0
2016-12-06,8.750000,8.750000,8.650000,8.700000,8.553910,1300
2016-12-07,8.700000,8.700000,8.700000,8.700000,8.553910,0
2016-12-08,8.780000,8.790000,8.780000,8.790000,8.642400,800
2016-12-09,8.790000,8.790000,8.790000,8.790000,8.642400,0
2016-12-12,8.790000,8.790000,8.790000,8.790000,8.642400,0
2016-12-13,9.070000,9.090000,9.070000,9.090000,8.937363,1200
2016-12-14,9.090000,9.090000,9.090000,9.090000,8.937363,0
2016-12-15,9.090000,9.090000,9.090000,9.090000,8.937363,0
2016-12-16,8.740000,8.980000,8.520000,8.520000,8.376934,2100
2016-12-19,8.600000,8.600000,8.510000,8.510000,8.367103,1200
2016-12-20,8.510000,8.510000,8.510000,8.510000,8.396702,0
2016-12-21,8.510000,8.510000,8.510000,8.510000,8.396702,0
2016-12-22,8.500000,8.500000,8.500000,8.500000,8.386835,1600
2016-12-23,8.650000,8.650000,8.550000,8.650000,8.534838,1400
2016-12-27,8.650000,8.650000,8.650000,8.650000,8.534838,0
2016-12-28,8.500000,8.500000,8.500000,8.500000,8.386835,200
2016-12-29,8.170000,8.170000,8.170000,8.170000,8.061229,200
2016-12-30,8.150000,8.240000,8.150000,8.240000,8.130297,500
2017-01-03,8.570000,8.570000,8.500000,8.500000,8.386835,200
2017-01-04,8.500000,8.500000,8.460000,8.500000,8.386835,1200
2017-01-05,8.500000,8.500000,8.500000,8.500000,8.386835,0
2017-01-06,8.270000,8.300000,8.270000,8.300000,8.189498,300
2017-01-09,8.310000,9.120000,8.310000,8.660000,8.544705,6900
2017-01-10,8.640000,8.640000,8.410000,8.410000,8.298033,1400
2017-01-11,8.410000,8.410000,8.410000,8.410000,8.298033,0
2017-01-12,8.410000,8.410000,8.410000,8.410000,8.298033,0
2017-01-13,8.410000,8.410000,8.410000,8.410000,8.298033,0
2017-01-17,8.850000,8.900000,8.550000,8.550000,8.436170,2500
2017-01-18,8.550000,8.550000,8.550000,8.550000,8.436170,0
2017-01-19,8.520000,8.590000,8.520000,8.590000,8.475636,1200
2017-01-20,8.590000,8.590000,8.590000,8.590000,8.475636,0
2017-01-23,8.490000,8.490000,8.490000,8.490000,8.376967,200
2017-01-24,8.400000,8.400000,8.350000,8.350000,8.238832,300
2017-01-25,8.300000,8.340000,8.300000,8.340000,8.228966,2000
2017-01-26,8.340000,8.340000,8.340000,8.340000,8.228966,0
2017-01-27,8.300000,8.300000,8.290000,8.300000,8.189498,500
2017-01-30,8.050000,8.210000,8.050000,8.070000,7.962560,3200
2017-01-31,8.070000,8.070000,8.070000,8.070000,7.962560,0
2017-02-01,8.500000,8.500000,8.500000,8.500000,8.386835,200
2017-02-02,8.500000,8.500000,8.500000,8.500000,8.386835,0
2017-02-03,8.500000,8.500000,8.500000,8.500000,8.386835,0
2017-02-06,8.500000,8.500000,8.500000,8.500000,8.386835,0
2017-02-07,8.500000,8.500000,8.500000,8.500000,8.386835,0
2017-02-08,8.500000,8.500000,8.500000,8.500000,8.386835,0
2017-02-09,8.500000,8.500000,8.500000,8.500000,8.386835,0
2017-02-10,8.500000,8.500000,8.500000,8.500000,8.386835,0
2017-02-13,8.550000,8.550000,8.550000,8.550000,8.436170,100
2017-02-14,8.630000,8.640000,8.630000,8.640000,8.524971,1000
2017-02-15,8.640000,8.640000,8.640000,8.640000,8.524971,0
2017-02-16,8.640000,8.640000,8.640000,8.640000,8.524971,0
2017-02-17,8.640000,8.720000,8.640000,8.720000,8.603906,200
2017-02-21,8.510000,8.900000,8.500000,8.900000,8.781509,1200
2017-02-22,8.700000,8.700000,8.700000,8.700000,8.584172,1000
2017-02-23,8.700000,8.700000,8.700000,8.700000,8.584172,0
2017-02-24,8.900000,8.900000,8.880000,8.900000,8.781509,500
2017-02-27,8.900000,8.900000,8.900000,8.900000,8.781509,0
2017-02-28,8.900000,8.900000,8.900000,8.900000,8.781509,0
2017-03-01,8.900000,8.900000,8.900000,8.900000,8.781509,0
2017-03-02,8.800000,8.800000,8.800000,8.800000,8.682840,100
2017-03-03,9.200000,9.200000,9.200000,9.200000,9.077515,200
2017-03-06,8.610000,8.610000,8.610000,8.610000,8.495371,500
2017-03-07,8.420000,8.600000,8.420000,8.600000,8.485504,300
2017-03-08,8.430000,8.430000,7.940000,7.940000,7.834291,600
2017-03-09,7.620000,7.680000,7.500000,7.500000,7.400149,900
2017-03-10,7.600000,7.600000,6.810000,7.300000,7.202812,3700
2017-03-13,7.250000,7.250000,7.200000,7.200000,7.104142,1200
2017-03-14,7.000000,7.040000,7.000000,7.040000,6.946273,600
2017-03-15,7.040000,7.190000,7.000000,7.190000,7.094276,2700
2017-03-16,7.190000,7.640000,7.190000,7.320000,7.222545,1000
2017-03-17,7.260000,7.260000,6.930000,6.930000,6.837737,12300
2017-03-20,7.200000,7.200000,7.200000,7.200000,7.104142,1300
2017-03-21,7.140000,7.140000,7.060000,7.060000,6.966006,400
2017-03-22,7.050000,7.200000,6.950000,7.120000,7.025208,9100
2017-03-23,7.070000,7.070000,7.070000,7.070000,6.975873,200
2017-03-24,7.070000,7.070000,7.070000,7.070000,6.975873,0
2017-03-27,7.070000,7.070000,7.070000,7.070000,6.975873,0
2017-03-28,7.070000,7.070000,7.070000,7.070000,6.975873,0
2017-03-29,7.480000,7.480000,7.480000,7.480000,7.380414,200
2017-03-30,7.120000,7.400000,7.100000,7.400000,7.301480,900
2017-03-31,7.400000,7.400000,7.400000,7.400000,7.301480,0
2017-04-03,7.400000,7.400000,7.400000,7.400000,7.301480,0
2017-04-04,7.400000,7.400000,7.400000,7.400000,7.301480,0
2017-04-05,7.400000,7.400000,7.400000,7.400000,7.301480,0
2017-04-06,7.400000,7.400000,7.400000,7.400000,7.301480,0
2017-04-07,7.100000,7.100000,7.100000,7.100000,7.005474,800
2017-04-10,7.330000,7.330000,7.110000,7.110000,7.015341,200
